;Datum;von;bis;MW
Maximum;11.11.2013;17:00;17:15;9929
;Datum;von;bis;MW
Minimum;24.12.2013;01:45;02:00;-3282

Datum;Uhrzeit;;Wert
11.10.2013;08:00;08:15;7154
11.10.2013;08:15;08:30;7057
11.10.2013;08:30;08:45;6987
11.10.2013;08:45;09:00;7002
11.10.2013;09:00;09:15;7063
11.10.2013;09:15;09:30;7025
11.10.2013;09:30;09:45;7036
11.10.2013;09:45;10:00;7049
11.10.2013;10:00;10:15;7150
11.10.2013;10:15;10:30;7174
11.10.2013;10:30;10:45;7113
11.10.2013;10:45;11:00;7078
11.10.2013;11:00;11:15;7120
11.10.2013;11:15;11:30;7137
11.10.2013;11:30;11:45;7135
11.10.2013;11:45;12:00;6917
11.10.2013;12:00;12:15;6659
11.10.2013;12:15;12:30;6601
11.10.2013;12:30;12:45;6486
11.10.2013;12:45;13:00;6267
11.10.2013;13:00;13:15;6185
11.10.2013;13:15;13:30;6133
11.10.2013;13:30;13:45;6033
11.10.2013;13:45;14:00;5822
11.10.2013;14:00;14:15;5659
11.10.2013;14:15;14:30;5482
11.10.2013;14:30;14:45;5276
11.10.2013;14:45;15:00;5155
11.10.2013;15:00;15:15;4954
11.10.2013;15:15;15:30;4644
11.10.2013;15:30;15:45;4426
11.10.2013;15:45;16:00;4238
11.10.2013;16:00;16:15;4129
11.10.2013;16:15;16:30;4066
11.10.2013;16:30;16:45;4021
11.10.2013;16:45;17:00;3827
11.10.2013;17:00;17:15;3941
11.10.2013;17:15;17:30;4112
11.10.2013;17:30;17:45;4276
11.10.2013;17:45;18:00;4405
11.10.2013;18:00;18:15;4430
11.10.2013;18:15;18:30;4708
11.10.2013;18:30;18:45;4947
11.10.2013;18:45;19:00;5167
11.10.2013;19:00;19:15;5310
11.10.2013;19:15;19:30;5291
11.10.2013;19:30;19:45;5373
11.10.2013;19:45;20:00;5624
11.10.2013;20:00;20:15;5680
11.10.2013;20:15;20:30;5634
11.10.2013;20:30;20:45;5363
11.10.2013;20:45;21:00;5091
11.10.2013;21:00;21:15;5106
11.10.2013;21:15;21:30;5177
11.10.2013;21:30;21:45;5001
11.10.2013;21:45;22:00;4904
11.10.2013;22:00;22:15;4947
11.10.2013;22:15;22:30;5071
11.10.2013;22:30;22:45;5190
11.10.2013;22:45;23:00;5073
11.10.2013;23:00;23:15;4966
11.10.2013;23:15;23:30;5087
11.10.2013;23:30;23:45;4918
11.10.2013;23:45;24:00;4831
12.10.2013;00:00;00:15;4729
12.10.2013;00:15;00:30;4666
12.10.2013;00:30;00:45;4502
12.10.2013;00:45;01:00;4291
12.10.2013;01:00;01:15;4188
12.10.2013;01:15;01:30;4234
12.10.2013;01:30;01:45;4163
12.10.2013;01:45;02:00;4180
12.10.2013;02:00;02:15;4114
12.10.2013;02:15;02:30;4196
12.10.2013;02:30;02:45;4243
12.10.2013;02:45;03:00;4293
12.10.2013;03:00;03:15;4206
12.10.2013;03:15;03:30;4241
12.10.2013;03:30;03:45;4352
12.10.2013;03:45;04:00;4347
12.10.2013;04:00;04:15;4437
12.10.2013;04:15;04:30;4462
12.10.2013;04:30;04:45;4564
12.10.2013;04:45;05:00;4579
12.10.2013;05:00;05:15;4677
12.10.2013;05:15;05:30;4655
12.10.2013;05:30;05:45;4779
12.10.2013;05:45;06:00;4702
12.10.2013;06:00;06:15;4656
12.10.2013;06:15;06:30;4887
12.10.2013;06:30;06:45;5064
12.10.2013;06:45;07:00;5083
12.10.2013;07:00;07:15;5199
12.10.2013;07:15;07:30;5323
12.10.2013;07:30;07:45;5411
12.10.2013;07:45;08:00;5398
12.10.2013;08:00;08:15;5533
12.10.2013;08:15;08:30;5710
12.10.2013;08:30;08:45;5760
12.10.2013;08:45;09:00;5668
12.10.2013;09:00;09:15;5774
12.10.2013;09:15;09:30;5853
12.10.2013;09:30;09:45;5788
12.10.2013;09:45;10:00;5702
12.10.2013;10:00;10:15;5847
12.10.2013;10:15;10:30;5969
12.10.2013;10:30;10:45;6196
12.10.2013;10:45;11:00;6215
12.10.2013;11:00;11:15;6229
12.10.2013;11:15;11:30;6259
12.10.2013;11:30;11:45;6222
12.10.2013;11:45;12:00;6234
12.10.2013;12:00;12:15;6083
12.10.2013;12:15;12:30;5850
12.10.2013;12:30;12:45;5676
12.10.2013;12:45;13:00;5533
12.10.2013;13:00;13:15;5499
12.10.2013;13:15;13:30;5263
12.10.2013;13:30;13:45;5066
12.10.2013;13:45;14:00;4787
12.10.2013;14:00;14:15;4833
12.10.2013;14:15;14:30;4869
12.10.2013;14:30;14:45;4838
12.10.2013;14:45;15:00;4822
12.10.2013;15:00;15:15;4880
12.10.2013;15:15;15:30;4810
12.10.2013;15:30;15:45;4883
12.10.2013;15:45;16:00;4869
12.10.2013;16:00;16:15;4976
12.10.2013;16:15;16:30;5010
12.10.2013;16:30;16:45;5029
12.10.2013;16:45;17:00;5200
12.10.2013;17:00;17:15;5187
12.10.2013;17:15;17:30;5233
12.10.2013;17:30;17:45;5334
12.10.2013;17:45;18:00;5568
12.10.2013;18:00;18:15;5654
12.10.2013;18:15;18:30;5938
12.10.2013;18:30;18:45;6041
12.10.2013;18:45;19:00;6205
12.10.2013;19:00;19:15;6039
12.10.2013;19:15;19:30;5955
12.10.2013;19:30;19:45;5808
12.10.2013;19:45;20:00;5705
12.10.2013;20:00;20:15;5517
12.10.2013;20:15;20:30;5188
12.10.2013;20:30;20:45;4995
12.10.2013;20:45;21:00;4809
12.10.2013;21:00;21:15;4505
12.10.2013;21:15;21:30;4350
12.10.2013;21:30;21:45;4173
12.10.2013;21:45;22:00;4063
12.10.2013;22:00;22:15;4021
12.10.2013;22:15;22:30;3764
12.10.2013;22:30;22:45;3838
12.10.2013;22:45;23:00;3857
12.10.2013;23:00;23:15;3925
12.10.2013;23:15;23:30;3874
12.10.2013;23:30;23:45;3919
12.10.2013;23:45;24:00;3724
13.10.2013;00:00;00:15;3703
13.10.2013;00:15;00:30;3580
13.10.2013;00:30;00:45;3577
13.10.2013;00:45;01:00;3440
13.10.2013;01:00;01:15;3391
13.10.2013;01:15;01:30;3339
13.10.2013;01:30;01:45;3333
13.10.2013;01:45;02:00;3264
13.10.2013;02:00;02:15;3359
13.10.2013;02:15;02:30;3246
13.10.2013;02:30;02:45;3197
13.10.2013;02:45;03:00;3298
13.10.2013;03:00;03:15;3491
13.10.2013;03:15;03:30;3514
13.10.2013;03:30;03:45;3638
13.10.2013;03:45;04:00;3858
13.10.2013;04:00;04:15;4043
13.10.2013;04:15;04:30;4165
13.10.2013;04:30;04:45;4213
13.10.2013;04:45;05:00;4331
13.10.2013;05:00;05:15;4532
13.10.2013;05:15;05:30;4481
13.10.2013;05:30;05:45;4380
13.10.2013;05:45;06:00;4384
13.10.2013;06:00;06:15;4440
13.10.2013;06:15;06:30;4540
13.10.2013;06:30;06:45;4496
13.10.2013;06:45;07:00;4680
13.10.2013;07:00;07:15;4722
13.10.2013;07:15;07:30;4804
13.10.2013;07:30;07:45;4729
13.10.2013;07:45;08:00;4934
13.10.2013;08:00;08:15;5069
13.10.2013;08:15;08:30;5253
13.10.2013;08:30;08:45;5349
13.10.2013;08:45;09:00;5440
13.10.2013;09:00;09:15;5428
13.10.2013;09:15;09:30;5445
13.10.2013;09:30;09:45;5520
13.10.2013;09:45;10:00;5495
13.10.2013;10:00;10:15;5506
13.10.2013;10:15;10:30;5328
13.10.2013;10:30;10:45;5460
13.10.2013;10:45;11:00;5445
13.10.2013;11:00;11:15;5456
13.10.2013;11:15;11:30;5448
13.10.2013;11:30;11:45;5509
13.10.2013;11:45;12:00;5319
13.10.2013;12:00;12:15;5158
13.10.2013;12:15;12:30;4901
13.10.2013;12:30;12:45;4711
13.10.2013;12:45;13:00;4453
13.10.2013;13:00;13:15;4302
13.10.2013;13:15;13:30;4104
13.10.2013;13:30;13:45;4079
13.10.2013;13:45;14:00;3975
13.10.2013;14:00;14:15;3942
13.10.2013;14:15;14:30;3912
13.10.2013;14:30;14:45;3898
13.10.2013;14:45;15:00;3973
13.10.2013;15:00;15:15;4152
13.10.2013;15:15;15:30;4067
13.10.2013;15:30;15:45;4263
13.10.2013;15:45;16:00;4365
13.10.2013;16:00;16:15;4574
13.10.2013;16:15;16:30;4648
13.10.2013;16:30;16:45;5056
13.10.2013;16:45;17:00;5197
13.10.2013;17:00;17:15;5404
13.10.2013;17:15;17:30;5717
13.10.2013;17:30;17:45;6129
13.10.2013;17:45;18:00;6411
13.10.2013;18:00;18:15;6681
13.10.2013;18:15;18:30;6930
13.10.2013;18:30;18:45;7277
13.10.2013;18:45;19:00;7666
13.10.2013;19:00;19:15;7521
13.10.2013;19:15;19:30;7480
13.10.2013;19:30;19:45;7317
13.10.2013;19:45;20:00;7058
13.10.2013;20:00;20:15;6987
13.10.2013;20:15;20:30;6748
13.10.2013;20:30;20:45;6524
13.10.2013;20:45;21:00;6335
13.10.2013;21:00;21:15;6200
13.10.2013;21:15;21:30;6155
13.10.2013;21:30;21:45;6107
13.10.2013;21:45;22:00;6131
13.10.2013;22:00;22:15;6032
13.10.2013;22:15;22:30;6019
13.10.2013;22:30;22:45;5909
13.10.2013;22:45;23:00;5659
13.10.2013;23:00;23:15;5517
13.10.2013;23:15;23:30;5621
13.10.2013;23:30;23:45;5565
13.10.2013;23:45;24:00;5305
14.10.2013;00:00;00:15;5131
14.10.2013;00:15;00:30;5077
14.10.2013;00:30;00:45;4984
14.10.2013;00:45;01:00;4807
14.10.2013;01:00;01:15;4823
14.10.2013;01:15;01:30;4756
14.10.2013;01:30;01:45;4569
14.10.2013;01:45;02:00;4400
14.10.2013;02:00;02:15;4372
14.10.2013;02:15;02:30;4371
14.10.2013;02:30;02:45;4365
14.10.2013;02:45;03:00;4344
14.10.2013;03:00;03:15;4260
14.10.2013;03:15;03:30;4393
14.10.2013;03:30;03:45;4413
14.10.2013;03:45;04:00;4347
14.10.2013;04:00;04:15;4504
14.10.2013;04:15;04:30;4579
14.10.2013;04:30;04:45;4645
14.10.2013;04:45;05:00;4659
14.10.2013;05:00;05:15;5086
14.10.2013;05:15;05:30;5252
14.10.2013;05:30;05:45;5404
14.10.2013;05:45;06:00;5570
14.10.2013;06:00;06:15;6068
14.10.2013;06:15;06:30;6467
14.10.2013;06:30;06:45;6727
14.10.2013;06:45;07:00;7108
14.10.2013;07:00;07:15;7557
14.10.2013;07:15;07:30;7712
14.10.2013;07:30;07:45;7591
14.10.2013;07:45;08:00;7554
14.10.2013;08:00;08:15;7559
14.10.2013;08:15;08:30;7440
14.10.2013;08:30;08:45;7209
14.10.2013;08:45;09:00;7060
14.10.2013;09:00;09:15;6924
14.10.2013;09:15;09:30;6738
14.10.2013;09:30;09:45;6747
14.10.2013;09:45;10:00;6610
14.10.2013;10:00;10:15;6638
14.10.2013;10:15;10:30;6540
14.10.2013;10:30;10:45;6400
14.10.2013;10:45;11:00;6322
14.10.2013;11:00;11:15;6367
14.10.2013;11:15;11:30;6371
14.10.2013;11:30;11:45;6333
14.10.2013;11:45;12:00;6206
14.10.2013;12:00;12:15;6166
14.10.2013;12:15;12:30;6019
14.10.2013;12:30;12:45;5893
14.10.2013;12:45;13:00;5947
14.10.2013;13:00;13:15;5900
14.10.2013;13:15;13:30;5851
14.10.2013;13:30;13:45;5766
14.10.2013;13:45;14:00;5783
14.10.2013;14:00;14:15;5934
14.10.2013;14:15;14:30;6095
14.10.2013;14:30;14:45;6148
14.10.2013;14:45;15:00;6311
14.10.2013;15:00;15:15;6506
14.10.2013;15:15;15:30;6516
14.10.2013;15:30;15:45;6725
14.10.2013;15:45;16:00;6894
14.10.2013;16:00;16:15;7024
14.10.2013;16:15;16:30;7093
14.10.2013;16:30;16:45;7233
14.10.2013;16:45;17:00;7287
14.10.2013;17:00;17:15;7458
14.10.2013;17:15;17:30;7712
14.10.2013;17:30;17:45;7942
14.10.2013;17:45;18:00;8134
14.10.2013;18:00;18:15;8229
14.10.2013;18:15;18:30;8545
14.10.2013;18:30;18:45;8810
14.10.2013;18:45;19:00;8917
14.10.2013;19:00;19:15;8417
14.10.2013;19:15;19:30;8260
14.10.2013;19:30;19:45;8269
14.10.2013;19:45;20:00;8303
14.10.2013;20:00;20:15;8084
14.10.2013;20:15;20:30;7835
14.10.2013;20:30;20:45;7371
14.10.2013;20:45;21:00;6923
14.10.2013;21:00;21:15;6625
14.10.2013;21:15;21:30;6559
14.10.2013;21:30;21:45;6363
14.10.2013;21:45;22:00;6142
14.10.2013;22:00;22:15;5844
14.10.2013;22:15;22:30;5636
14.10.2013;22:30;22:45;5461
14.10.2013;22:45;23:00;5231
14.10.2013;23:00;23:15;5078
14.10.2013;23:15;23:30;5002
14.10.2013;23:30;23:45;4893
14.10.2013;23:45;24:00;4659
15.10.2013;00:00;00:15;4608
15.10.2013;00:15;00:30;4612
15.10.2013;00:30;00:45;4596
15.10.2013;00:45;01:00;4464
15.10.2013;01:00;01:15;4257
15.10.2013;01:15;01:30;4115
15.10.2013;01:30;01:45;4024
15.10.2013;01:45;02:00;3939
15.10.2013;02:00;02:15;3809
15.10.2013;02:15;02:30;3689
15.10.2013;02:30;02:45;3703
15.10.2013;02:45;03:00;3594
15.10.2013;03:00;03:15;3714
15.10.2013;03:15;03:30;3675
15.10.2013;03:30;03:45;3699
15.10.2013;03:45;04:00;3705
15.10.2013;04:00;04:15;3697
15.10.2013;04:15;04:30;3730
15.10.2013;04:30;04:45;3797
15.10.2013;04:45;05:00;3872
15.10.2013;05:00;05:15;4050
15.10.2013;05:15;05:30;4193
15.10.2013;05:30;05:45;4271
15.10.2013;05:45;06:00;4618
15.10.2013;06:00;06:15;5102
15.10.2013;06:15;06:30;5527
15.10.2013;06:30;06:45;5809
15.10.2013;06:45;07:00;6328
15.10.2013;07:00;07:15;6613
15.10.2013;07:15;07:30;6854
15.10.2013;07:30;07:45;6804
15.10.2013;07:45;08:00;6847
15.10.2013;08:00;08:15;7055
15.10.2013;08:15;08:30;7202
15.10.2013;08:30;08:45;7068
15.10.2013;08:45;09:00;7088
15.10.2013;09:00;09:15;7242
15.10.2013;09:15;09:30;7249
15.10.2013;09:30;09:45;7367
15.10.2013;09:45;10:00;7472
15.10.2013;10:00;10:15;7630
15.10.2013;10:15;10:30;7653
15.10.2013;10:30;10:45;7533
15.10.2013;10:45;11:00;7629
15.10.2013;11:00;11:15;7835
15.10.2013;11:15;11:30;7974
15.10.2013;11:30;11:45;8123
15.10.2013;11:45;12:00;8133
15.10.2013;12:00;12:15;7903
15.10.2013;12:15;12:30;7744
15.10.2013;12:30;12:45;7834
15.10.2013;12:45;13:00;7661
15.10.2013;13:00;13:15;7659
15.10.2013;13:15;13:30;7498
15.10.2013;13:30;13:45;7486
15.10.2013;13:45;14:00;7429
15.10.2013;14:00;14:15;7286
15.10.2013;14:15;14:30;7332
15.10.2013;14:30;14:45;7269
15.10.2013;14:45;15:00;7175
15.10.2013;15:00;15:15;7305
15.10.2013;15:15;15:30;7328
15.10.2013;15:30;15:45;7377
15.10.2013;15:45;16:00;7425
15.10.2013;16:00;16:15;7552
15.10.2013;16:15;16:30;7696
15.10.2013;16:30;16:45;7656
15.10.2013;16:45;17:00;7736
15.10.2013;17:00;17:15;7788
15.10.2013;17:15;17:30;7855
15.10.2013;17:30;17:45;7994
15.10.2013;17:45;18:00;8219
15.10.2013;18:00;18:15;8560
15.10.2013;18:15;18:30;8822
15.10.2013;18:30;18:45;9190
15.10.2013;18:45;19:00;9479
15.10.2013;19:00;19:15;9250
15.10.2013;19:15;19:30;8961
15.10.2013;19:30;19:45;8997
15.10.2013;19:45;20:00;9010
15.10.2013;20:00;20:15;8943
15.10.2013;20:15;20:30;8618
15.10.2013;20:30;20:45;8301
15.10.2013;20:45;21:00;8051
15.10.2013;21:00;21:15;7968
15.10.2013;21:15;21:30;7814
15.10.2013;21:30;21:45;7617
15.10.2013;21:45;22:00;7339
15.10.2013;22:00;22:15;7243
15.10.2013;22:15;22:30;7124
15.10.2013;22:30;22:45;7004
15.10.2013;22:45;23:00;6735
15.10.2013;23:00;23:15;6657
15.10.2013;23:15;23:30;6382
15.10.2013;23:30;23:45;6199
15.10.2013;23:45;24:00;6041
16.10.2013;00:00;00:15;5821
16.10.2013;00:15;00:30;5627
16.10.2013;00:30;00:45;5566
16.10.2013;00:45;01:00;5530
16.10.2013;01:00;01:15;5575
16.10.2013;01:15;01:30;5472
16.10.2013;01:30;01:45;5383
16.10.2013;01:45;02:00;5374
16.10.2013;02:00;02:15;5493
16.10.2013;02:15;02:30;5468
16.10.2013;02:30;02:45;5455
16.10.2013;02:45;03:00;5523
16.10.2013;03:00;03:15;5584
16.10.2013;03:15;03:30;5602
16.10.2013;03:30;03:45;5689
16.10.2013;03:45;04:00;5706
16.10.2013;04:00;04:15;5822
16.10.2013;04:15;04:30;5994
16.10.2013;04:30;04:45;6099
16.10.2013;04:45;05:00;6154
16.10.2013;05:00;05:15;6283
16.10.2013;05:15;05:30;6361
16.10.2013;05:30;05:45;6443
16.10.2013;05:45;06:00;6819
16.10.2013;06:00;06:15;7390
16.10.2013;06:15;06:30;7972
16.10.2013;06:30;06:45;8249
16.10.2013;06:45;07:00;8642
16.10.2013;07:00;07:15;9081
16.10.2013;07:15;07:30;9132
16.10.2013;07:30;07:45;9132
16.10.2013;07:45;08:00;9187
16.10.2013;08:00;08:15;9287
16.10.2013;08:15;08:30;9262
16.10.2013;08:30;08:45;9154
16.10.2013;08:45;09:00;9070
16.10.2013;09:00;09:15;8978
16.10.2013;09:15;09:30;8880
16.10.2013;09:30;09:45;8966
16.10.2013;09:45;10:00;8890
16.10.2013;10:00;10:15;8806
16.10.2013;10:15;10:30;8740
16.10.2013;10:30;10:45;8707
16.10.2013;10:45;11:00;8682
16.10.2013;11:00;11:15;8789
16.10.2013;11:15;11:30;8884
16.10.2013;11:30;11:45;8764
16.10.2013;11:45;12:00;8690
16.10.2013;12:00;12:15;8565
16.10.2013;12:15;12:30;8466
16.10.2013;12:30;12:45;8355
16.10.2013;12:45;13:00;8380
16.10.2013;13:00;13:15;8345
16.10.2013;13:15;13:30;8287
16.10.2013;13:30;13:45;8207
16.10.2013;13:45;14:00;8162
16.10.2013;14:00;14:15;8116
16.10.2013;14:15;14:30;7986
16.10.2013;14:30;14:45;7972
16.10.2013;14:45;15:00;8031
16.10.2013;15:00;15:15;8039
16.10.2013;15:15;15:30;7959
16.10.2013;15:30;15:45;7977
16.10.2013;15:45;16:00;7972
16.10.2013;16:00;16:15;7931
16.10.2013;16:15;16:30;7949
16.10.2013;16:30;16:45;7993
16.10.2013;16:45;17:00;8214
16.10.2013;17:00;17:15;8366
16.10.2013;17:15;17:30;8637
16.10.2013;17:30;17:45;8851
16.10.2013;17:45;18:00;9051
16.10.2013;18:00;18:15;9141
16.10.2013;18:15;18:30;9385
16.10.2013;18:30;18:45;9671
16.10.2013;18:45;19:00;9740
16.10.2013;19:00;19:15;9483
16.10.2013;19:15;19:30;9407
16.10.2013;19:30;19:45;9409
16.10.2013;19:45;20:00;9450
16.10.2013;20:00;20:15;9441
16.10.2013;20:15;20:30;9194
16.10.2013;20:30;20:45;8718
16.10.2013;20:45;21:00;8421
16.10.2013;21:00;21:15;8049
16.10.2013;21:15;21:30;7789
16.10.2013;21:30;21:45;7443
16.10.2013;21:45;22:00;7224
16.10.2013;22:00;22:15;7038
16.10.2013;22:15;22:30;6818
16.10.2013;22:30;22:45;6673
16.10.2013;22:45;23:00;6411
16.10.2013;23:00;23:15;6143
16.10.2013;23:15;23:30;5914
16.10.2013;23:30;23:45;5543
16.10.2013;23:45;24:00;5179
17.10.2013;00:00;00:15;5143
17.10.2013;00:15;00:30;5063
17.10.2013;00:30;00:45;4959
17.10.2013;00:45;01:00;4629
17.10.2013;01:00;01:15;4528
17.10.2013;01:15;01:30;4363
17.10.2013;01:30;01:45;4098
17.10.2013;01:45;02:00;4097
17.10.2013;02:00;02:15;4058
17.10.2013;02:15;02:30;3864
17.10.2013;02:30;02:45;3635
17.10.2013;02:45;03:00;3789
17.10.2013;03:00;03:15;3707
17.10.2013;03:15;03:30;3557
17.10.2013;03:30;03:45;3733
17.10.2013;03:45;04:00;3754
17.10.2013;04:00;04:15;3954
17.10.2013;04:15;04:30;3908
17.10.2013;04:30;04:45;4008
17.10.2013;04:45;05:00;4086
17.10.2013;05:00;05:15;4086
17.10.2013;05:15;05:30;4275
17.10.2013;05:30;05:45;4447
17.10.2013;05:45;06:00;4535
17.10.2013;06:00;06:15;4854
17.10.2013;06:15;06:30;5312
17.10.2013;06:30;06:45;5659
17.10.2013;06:45;07:00;5922
17.10.2013;07:00;07:15;6311
17.10.2013;07:15;07:30;6405
17.10.2013;07:30;07:45;6458
17.10.2013;07:45;08:00;6720
17.10.2013;08:00;08:15;6775
17.10.2013;08:15;08:30;6623
17.10.2013;08:30;08:45;6554
17.10.2013;08:45;09:00;6447
17.10.2013;09:00;09:15;6204
17.10.2013;09:15;09:30;5897
17.10.2013;09:30;09:45;5728
17.10.2013;09:45;10:00;5651
17.10.2013;10:00;10:15;5596
17.10.2013;10:15;10:30;5227
17.10.2013;10:30;10:45;4959
17.10.2013;10:45;11:00;4570
17.10.2013;11:00;11:15;4251
17.10.2013;11:15;11:30;3887
17.10.2013;11:30;11:45;3683
17.10.2013;11:45;12:00;3324
17.10.2013;12:00;12:15;2802
17.10.2013;12:15;12:30;2518
17.10.2013;12:30;12:45;2386
17.10.2013;12:45;13:00;2034
17.10.2013;13:00;13:15;2061
17.10.2013;13:15;13:30;2114
17.10.2013;13:30;13:45;2014
17.10.2013;13:45;14:00;1972
17.10.2013;14:00;14:15;2261
17.10.2013;14:15;14:30;2273
17.10.2013;14:30;14:45;2179
17.10.2013;14:45;15:00;2065
17.10.2013;15:00;15:15;2082
17.10.2013;15:15;15:30;1898
17.10.2013;15:30;15:45;1919
17.10.2013;15:45;16:00;1786
17.10.2013;16:00;16:15;1872
17.10.2013;16:15;16:30;1858
17.10.2013;16:30;16:45;1685
17.10.2013;16:45;17:00;1710
17.10.2013;17:00;17:15;1661
17.10.2013;17:15;17:30;1858
17.10.2013;17:30;17:45;2026
17.10.2013;17:45;18:00;2133
17.10.2013;18:00;18:15;2179
17.10.2013;18:15;18:30;2398
17.10.2013;18:30;18:45;2313
17.10.2013;18:45;19:00;2353
17.10.2013;19:00;19:15;2332
17.10.2013;19:15;19:30;2198
17.10.2013;19:30;19:45;1972
17.10.2013;19:45;20:00;2030
17.10.2013;20:00;20:15;1925
17.10.2013;20:15;20:30;1524
17.10.2013;20:30;20:45;1284
17.10.2013;20:45;21:00;1269
17.10.2013;21:00;21:15;1027
17.10.2013;21:15;21:30;952
17.10.2013;21:30;21:45;479
17.10.2013;21:45;22:00;377
17.10.2013;22:00;22:15;345
17.10.2013;22:15;22:30;70
17.10.2013;22:30;22:45;50
17.10.2013;22:45;23:00;4
17.10.2013;23:00;23:15;-231
17.10.2013;23:15;23:30;-344
17.10.2013;23:30;23:45;-642
17.10.2013;23:45;24:00;-783
18.10.2013;00:00;00:15;-1084
18.10.2013;00:15;00:30;-972
18.10.2013;00:30;00:45;-1032
18.10.2013;00:45;01:00;-1086
18.10.2013;01:00;01:15;-1071
18.10.2013;01:15;01:30;-1072
18.10.2013;01:30;01:45;-959
18.10.2013;01:45;02:00;-1001
18.10.2013;02:00;02:15;-785
18.10.2013;02:15;02:30;-582
18.10.2013;02:30;02:45;-476
18.10.2013;02:45;03:00;-282
18.10.2013;03:00;03:15;11
18.10.2013;03:15;03:30;126
18.10.2013;03:30;03:45;237
18.10.2013;03:45;04:00;347
18.10.2013;04:00;04:15;536
18.10.2013;04:15;04:30;786
18.10.2013;04:30;04:45;1107
18.10.2013;04:45;05:00;1212
18.10.2013;05:00;05:15;1409
18.10.2013;05:15;05:30;1726
18.10.2013;05:30;05:45;1971
18.10.2013;05:45;06:00;2288
18.10.2013;06:00;06:15;2655
18.10.2013;06:15;06:30;3018
18.10.2013;06:30;06:45;3409
18.10.2013;06:45;07:00;3755
18.10.2013;07:00;07:15;4238
18.10.2013;07:15;07:30;4475
18.10.2013;07:30;07:45;4720
18.10.2013;07:45;08:00;5073
18.10.2013;08:00;08:15;5398
18.10.2013;08:15;08:30;5527
18.10.2013;08:30;08:45;5703
18.10.2013;08:45;09:00;5718
18.10.2013;09:00;09:15;5714
18.10.2013;09:15;09:30;5615
18.10.2013;09:30;09:45;5521
18.10.2013;09:45;10:00;5614
18.10.2013;10:00;10:15;5568
18.10.2013;10:15;10:30;5411
18.10.2013;10:30;10:45;5071
18.10.2013;10:45;11:00;5170
18.10.2013;11:00;11:15;5180
18.10.2013;11:15;11:30;5246
18.10.2013;11:30;11:45;5070
18.10.2013;11:45;12:00;5172
18.10.2013;12:00;12:15;5141
18.10.2013;12:15;12:30;5077
18.10.2013;12:30;12:45;4946
18.10.2013;12:45;13:00;5082
18.10.2013;13:00;13:15;5164
18.10.2013;13:15;13:30;5167
18.10.2013;13:30;13:45;5137
18.10.2013;13:45;14:00;5380
18.10.2013;14:00;14:15;5579
18.10.2013;14:15;14:30;5805
18.10.2013;14:30;14:45;5889
18.10.2013;14:45;15:00;6074
18.10.2013;15:00;15:15;6237
18.10.2013;15:15;15:30;6330
18.10.2013;15:30;15:45;6369
18.10.2013;15:45;16:00;6511
18.10.2013;16:00;16:15;6737
18.10.2013;16:15;16:30;6989
18.10.2013;16:30;16:45;7104
18.10.2013;16:45;17:00;7385
18.10.2013;17:00;17:15;7657
18.10.2013;17:15;17:30;8012
18.10.2013;17:30;17:45;8226
18.10.2013;17:45;18:00;8503
18.10.2013;18:00;18:15;8639
18.10.2013;18:15;18:30;9066
18.10.2013;18:30;18:45;9397
18.10.2013;18:45;19:00;9520
18.10.2013;19:00;19:15;9446
18.10.2013;19:15;19:30;9178
18.10.2013;19:30;19:45;9292
18.10.2013;19:45;20:00;9384
18.10.2013;20:00;20:15;9240
18.10.2013;20:15;20:30;9060
18.10.2013;20:30;20:45;8626
18.10.2013;20:45;21:00;8357
18.10.2013;21:00;21:15;7948
18.10.2013;21:15;21:30;7910
18.10.2013;21:30;21:45;7658
18.10.2013;21:45;22:00;7536
18.10.2013;22:00;22:15;7149
18.10.2013;22:15;22:30;7096
18.10.2013;22:30;22:45;6958
18.10.2013;22:45;23:00;6676
18.10.2013;23:00;23:15;6302
18.10.2013;23:15;23:30;6260
18.10.2013;23:30;23:45;6091
18.10.2013;23:45;24:00;5774
19.10.2013;00:00;00:15;5442
19.10.2013;00:15;00:30;5230
19.10.2013;00:30;00:45;5163
19.10.2013;00:45;01:00;4892
19.10.2013;01:00;01:15;4668
19.10.2013;01:15;01:30;4472
19.10.2013;01:30;01:45;4329
19.10.2013;01:45;02:00;4294
19.10.2013;02:00;02:15;4205
19.10.2013;02:15;02:30;4113
19.10.2013;02:30;02:45;4217
19.10.2013;02:45;03:00;4318
19.10.2013;03:00;03:15;4181
19.10.2013;03:15;03:30;3998
19.10.2013;03:30;03:45;4184
19.10.2013;03:45;04:00;4187
19.10.2013;04:00;04:15;4135
19.10.2013;04:15;04:30;4165
19.10.2013;04:30;04:45;4253
19.10.2013;04:45;05:00;4249
19.10.2013;05:00;05:15;4159
19.10.2013;05:15;05:30;4187
19.10.2013;05:30;05:45;4212
19.10.2013;05:45;06:00;4050
19.10.2013;06:00;06:15;4001
19.10.2013;06:15;06:30;4096
19.10.2013;06:30;06:45;4212
19.10.2013;06:45;07:00;4339
19.10.2013;07:00;07:15;4506
19.10.2013;07:15;07:30;4530
19.10.2013;07:30;07:45;4477
19.10.2013;07:45;08:00;4593
19.10.2013;08:00;08:15;4669
19.10.2013;08:15;08:30;4707
19.10.2013;08:30;08:45;4687
19.10.2013;08:45;09:00;4701
19.10.2013;09:00;09:15;4586
